,对话编号,私信位置,应答,错最多次相应的应答,是否相同,问题类型,仅含车型信息,是否问句,是否首句,车型,车型配置,门店地址,留联系方式,新车,二手车,求联系,车型_陈述,该句车型,是否留过联系方式,上牌_问句,落地价_问句,裸车价_问句,优惠_问句,现车_问句,贷款_问句,非九大类问句,非九大类问句_首句,非九大类问句_首句_车型,分词结果,具体车型,Y,Ys,Z
1187,491,3,目前优惠XX个点。,目前优惠XX个点。,相同,优惠问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['不能', '再', '优惠', '一点', '吗', '？', '我', '可以', '全']",A4,9,9,1
1188,491,4,【留资】,【空】,不同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['这个', '不太', '符合', '我', '预期', '哎', '不', '有', '更', '大', '优惠活动', '时候', '你们', '联系', '我']",A4,7,6,0
1189,492,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['你好'],空,2,2,1
1190,492,2,您想咨询哪款车型？,您想咨询哪款车型？,相同,贷款问题,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['请问', '贷能', '贷', '多久', '？']",空,2,2,1
1191,492,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['好', '我', '微', '信号', '是', 'PLATEAU', '_', 'SABER']",空,1,1,1
1192,493,1,新车还是二手车？,您想咨询哪款车型？,不同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['有', 'X3', '吗']",空,2,3,0
1193,493,2,【空】,您想咨询哪款车型？,不同,non,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['先', 'X3']",空,2,7,0
1194,494,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['今天', '不', '直播', '了', '？']",空,2,2,1
1195,494,2,落地XX万左右。,您想咨询哪款车型？,不同,落地价问题,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['35A3', '落地', '多少', '钱']",A3,2,0,0
1196,494,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['18569956817', '联系', '我']",A3,1,1,1
1197,494,4,【空】,【空】,相同,non,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['谢谢'],A3,7,7,1
1198,495,1,哪个配置？,哪个配置？,相同,落地价问题,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['请问', 'A4L', '落地', '多少', '钱', '？']",A4,4,4,1
1199,495,2,落地XX万左右。,省内可以/外省不行。,不同,落地价问题,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['时尚', '动感']",A4,8,0,0
1200,495,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['18888888888'],A4,1,1,1
1201,496,1,哪个配置？,哪个配置？,相同,落地价问题,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['现在', 'Q2L', '落地', '能', '到', '多少', '钱', '啊', '？']",Q2L,4,4,1
1202,496,2,【_店地址】,【空】,不同,non,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['我', '去', '店里', '看', '你们', '是', '北二路', '店']",Q2L,7,12,0
1203,497,1,【留资】,您想咨询哪款车型？,不同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['你', '介绍', '一堆', '哪一', '性价比', '好', '？']",空,2,6,0
1204,497,2,【留资】,新车还是二手车？,不同,non,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['Q8', '这', '一系列']",Q8,3,6,0
1205,498,1,【留资】,【留资】,相同,non,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,"['你好', '我', '想', '咨询', '18', '年', 'A4']",A4,6,6,1
1206,498,2,【空】,【空】,相同,non,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['就是', '你', '说', '辆', '二手车']",A4,7,7,1
1207,498,3,【留资】,【留资】,相同,贷款问题,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"['我想贷', '首付', '多少', '利率', '是', '多少']",A4,6,6,1
1208,498,4,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,['13869113773'],A4,1,1,1
1209,498,5,【空】,【空】,相同,non,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"['这', '是', '我', '微信', '你', '加', '我']",A4,7,7,1
1210,499,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Q3', '进阶', '舒适', '35', '什么']",Q3,0,0,1
1211,499,2,有的/目前没有，但是很快就到/我们店没这款车。,有的/目前没有，但是很快就到/我们店没这款车。,相同,现车问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['有', '现车', '吗', '？']",Q3,10,10,1
1212,499,3,【留资】,【空】,不同,non,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['什么', '时候', '方便', '来', '店里', '试驾', '？']",Q3,7,6,0
1213,499,4,【_店地址】,【_店地址】,相同,non,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['行', '你们', '店', '在', '哪里']",Q3,12,12,1
1214,499,5,目前优惠XX个点。,目前优惠XX个点。,相同,优惠问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['现在', '有', '什么', '优惠', '吗']",Q3,9,9,1
1215,499,6,目前优惠XX个点。,目前优惠XX个点。,相同,优惠问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['双十', '一', '时候', '会', '有', '更', '大', '优惠', '吗']",Q3,9,9,1
1216,499,7,【留资】,【空】,不同,贷款问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['有', '免息', '政策', '吗']",Q3,7,6,0
1217,499,8,【留资】,【空】,不同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['有', '免息', '政策', '时候', '联系', '我', '呗']",Q3,7,6,0
1218,499,9,【留资】,【空】,不同,non,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['给', '个', '微信', '方便', '吗']",Q3,7,6,0
1219,499,10,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['哎', '不', '你', '加', '我', '我', '微信', '123456789']",Q3,1,1,1
1220,500,1,哪个配置？,哪个配置？,相同,优惠问题,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"['Q3', '最多', '优惠', '多少', '？']",Q3,4,4,1
1221,500,2,目前优惠XX个点。,目前优惠XX个点。,相同,优惠问题,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['中配'],Q3,9,9,1
1222,501,1,落地XX万左右。,【留资】,不同,non,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['A4AVANT', '豪华', '动感', '多少']",A4,6,0,0
1223,501,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['17693134021'],A4,1,1,1
1224,502,1,【留资】,新车还是二手车？,不同,non,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['买个', 'Q5']",Q5,3,6,0
1225,502,2,【空】,【空】,相同,non,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['你好'],Q5,7,7,1
1226,502,3,新车还是二手车？,收到，尽快联系您！,不同,现车问题,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,"['有没有', 'A4ALLROAD']",A4,1,3,0
1227,502,4,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['18853797567'],A4,1,1,1
1228,502,5,【空】,【空】,相同,non,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['来个', '电话']",A4,7,7,1
1229,503,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['你好'],空,2,2,1
1230,503,2,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A640', '落地', '多少', '钱']",A6,0,0,1
1231,503,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['13348823303'],A6,1,1,1
1232,504,1,有的/目前没有，但是很快就到/我们店没这款车。,有的/目前没有，但是很快就到/我们店没这款车。,相同,现车问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['店里', '有', 'A4', '豪华', '动感', '吗']",A4,10,10,1
1233,504,2,【留资】,【空】,不同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['我', '这边', '加', '你们']",A4,7,6,0
1234,505,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A6', '/', '45', '标配', '多少', '米', '？']",A6,0,0,1
1235,505,2,裸车XX万左右。,裸车XX万左右。,相同,裸车价问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"['贷裸车', '多少', '钱', '？']",A6,11,11,1
1236,505,3,【空】,【空】,相同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['谢谢'],A6,7,7,1
1237,506,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,落地价问题,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['40', '豪华', '动感', '目前', '多少', '啊']",空,2,2,1
1238,506,2,收到，尽快联系您！,【空】,不同,non,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['HAMAN1', '加', '我', '微信']",空,7,1,0
1239,507,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,现车问题,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['奥迪', '35', '有', '吗', '?']",空,2,2,1
1240,508,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"['四驱', 'A4', '最', '便宜', '多少', '落地', '不贷']",A4,0,0,1
1241,508,2,【留资】,【空】,不同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['不加个', 'WX', '打电话', '不', '方便']",A4,7,6,0
1242,508,3,【留资】,新车还是二手车？,不同,落地价问题,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A5', '四门', '四驱', '和', 'S5', '四门', '差', '多少']",A5,3,6,0
1243,509,1,新车还是二手车？,新车还是二手车？,相同,落地价问题,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A4L', '多少', '钱']",A4,3,3,1
1244,509,2,哪个配置？,哪个配置？,相同,落地价问题,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['新车'],A4,4,4,1
1245,510,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['了解', '一下', 'A640', '动感']",A6,0,0,1
1246,511,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['你好'],空,2,2,1
1247,511,2,【店里统一分配顾问】,【店里统一分配顾问】,相同,non,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['来个', '销售', '联系', '我下']",空,5,5,1
1248,512,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A6', '现在', '多少', '钱', 'A645', '多少', '钱', '了']",A6,0,0,1
1249,512,2,【留资】,新车还是二手车？,不同,non,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['我', '买', 'A8']",A8,3,6,0
1250,512,3,哪个配置？,哪个配置？,相同,优惠问题,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"['Q7', '和', 'A6', '优惠', '多少']",A6,4,4,1
1251,513,1,落地XX万左右。,落地XX万左右。,相同,non,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['A540', '时尚', '动感', '四驱', 'Q5L45', '豪华', '动感']",A5,0,0,1
1252,513,2,【留资】,落地XX万左右。,不同,non,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['都', '想', '了解', '一下']",A5,0,6,0
1253,514,1,新车还是二手车？,新车还是二手车？,相同,落地价问题,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A4', '什么']",A4,3,3,1
1254,514,2,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A4', '多钱', '刚', '看抖', '音发', '这', '18', '年']",A4,0,0,1
1255,515,1,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['13951295136'],空,1,1,1
1256,516,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,裸车价问题,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['裸', '车价', '多少', '购置税', '、', '保险', '？']",空,2,2,1
1257,516,2,收到，尽快联系您！,【_店地址】,不同,non,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['行请', '尽快', '哈', '4567891238']",空,12,1,0
1258,517,1,落地XX万左右。,收到，尽快联系您！,不同,落地价问题,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,"['A6ALLROAD', '落地', '多少', '？']",A6,1,0,0
1259,517,2,【空】,【空】,相同,non,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['贷', '20', '万', '分期', '两年']",A6,7,7,1
1260,518,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['您', '微信', '多少']",空,2,2,1
1261,518,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['13256135678'],空,1,1,1
1262,519,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['你好'],空,2,2,1
1263,519,2,新车还是二手车？,新车还是二手车？,相同,贷款问题,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['A8', '首付', '多少', '？']",A8,3,3,1
1264,519,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['15982749776'],A8,1,1,1
1265,520,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['你好', '请问', '奥迪', 'A6L45', '两驱', '落地', '价', '你们', '这', '多少', '？']",A6,0,0,1
1266,520,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['HANSHENGVX'],A6,1,1,1
1267,521,1,新车还是二手车？,新车还是二手车？,相同,贷款问题,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['奥迪', 'A4', '可以', '0', '首富', '吗', '？', '首付']",A4,3,3,1
1268,521,2,新车还是二手车？,新车还是二手车？,相同,贷款问题,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['奥迪', 'A4', '可以', '0', '首付', '吗']",A4,3,3,1
1269,521,3,哪个配置？,哪个配置？,相同,贷款问题,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['新车'],A4,4,4,1
1270,521,4,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['17611235723'],A4,1,1,1
1271,522,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['你好'],空,2,2,1
1272,522,2,【留资】,【留资】,相同,贷款问题,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['A6', '动感', '按揭', '多少', '？', '四年']",A6,6,6,1
1273,522,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['17611235723'],A6,1,1,1
1274,523,1,哪个配置？,哪个配置？,相同,裸车价问题,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"['奥迪', 'A6L', '裸车', '落地', '多少', '钱']",A6,4,4,1
1275,523,2,裸车XX万左右。,裸车XX万左右。,相同,裸车价问题,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,['豪华'],A6,11,11,1
1276,523,3,裸车XX万左右。,裸车XX万左右。,相同,裸车价问题,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,['标配'],A6,11,11,1
1277,523,4,【留资】,【空】,不同,non,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['最低', '配']",A6,7,6,0
1278,524,1,省内可以/外省不行。,省内可以/外省不行。,相同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['武汉', '户口', '可以', '在', '你们', '店上', '牌照', '吗']",空,8,8,1
1279,525,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['HI'],空,2,2,1
1280,525,2,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,"['Q5L45', '豪华', '动感', '优惠', '完多', '钱']",Q5L,0,0,1
1281,525,3,落地XX万左右。,落地XX万左右。,相同,non,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['Q5L45', '豪华', '动感']",Q5L,0,0,1
1282,526,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,"['有', '16', '或者', '17', '年', 'A62.5', '排量', '自然', '吸气', '么', '啥', '价位']",A6,0,0,1
1283,526,2,【留资】,落地XX万左右。,不同,non,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['我', '一直', '在', '关注', 'Q31.4', '时尚', '已经', '有', '4S店', '报价', '了', '。']",Q3,0,6,0
1284,527,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A62.0', '高配', '多少', '钱']",A6,0,0,1
1285,527,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['PUDDINGNNN'],A6,1,1,1
1286,527,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['微信', 'PUDDINGNNN']",A6,1,1,1
1287,528,1,新车还是二手车？,新车还是二手车？,相同,贷款问题,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['A6L', '可以', '贷', '吗', '？']",A6,3,3,1
1288,528,2,【留资】,【留资】,相同,贷款问题,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,['二手'],A6,6,6,1
1289,529,1,哪个配置？,哪个配置？,相同,落地价问题,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Q2L', '和', 'Q3', '现在', '落地', '多少', '钱']",Q2L,4,4,1
1290,529,2,落地XX万左右。,落地XX万左右。,相同,落地价问题,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['豪华', '动感']",Q2L,0,0,1
1291,529,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['18040481001'],Q2L,1,1,1
1292,530,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['你好'],空,2,2,1
1293,530,2,【留资】,【留资】,相同,non,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['可以', '咨询', '一下', 'Q5L', '吗']",Q5L,6,6,1
1294,531,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['现在', 'A3L', '时尚', '中配', '全', '大概', '多少', '钱']",A3L,0,0,1
1295,531,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['15196321078'],A3L,1,1,1
1296,532,1,哪个配置？,哪个配置？,相同,优惠问题,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"['Q8', '裸车', '优惠', '完', '多少', '钱', '？']",Q8,4,4,1
1297,532,2,目前优惠XX个点。,目前优惠XX个点。,相同,优惠问题,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['时尚'],Q8,9,9,1
1298,533,1,新车还是二手车？,新车还是二手车？,相同,non,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['A4', '分期', '方案', '有', '没']",A4,3,3,1
1299,533,2,哪个配置？,哪个配置？,相同,落地价问题,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['新车'],A4,4,4,1
1300,534,1,【留资】,【留资】,相同,non,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['Q5', '动感', '和', '雅致', '一样', '吗', '？']",Q5,6,6,1
1301,534,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['好哈', '29384329847', '谢谢', '！']",Q5,1,1,1
1302,535,1,【留资】,【留资】,相同,non,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['你', '微信', '多少', '。', '我加', '您', '我', '想', '看', 'A6']",A6,6,6,1
1303,536,1,哪个配置？,【空】,不同,落地价问题,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Q7', '落地', '多少']",Q7,7,4,0
1304,536,2,落地XX万左右。,落地XX万左右。,相同,落地价问题,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['豪华'],Q7,0,0,1
1305,537,1,【_店地址】,您想咨询哪款车型？,不同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['杭州', '你们', '是', '哪家', '4S']",空,2,12,0
1306,537,2,【_店地址】,【_店地址】,相同,non,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['我', '只', '想', '知道', '你们', '店', '在', '哪里']",空,12,12,1
1307,537,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['18868442224'],空,1,1,1
1308,538,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['请问', '学生', '可以', '买', '吗']",空,2,2,1
1309,538,2,新车还是二手车？,新车还是二手车？,相同,落地价问题,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,['Q5'],Q5,3,3,1
1310,538,3,【留资】,新车还是二手车？,不同,落地价问题,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['会差', '多少', '啊']",Q5,3,6,0
1311,539,1,【留资】,【留资】,相同,non,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['现在', 'A4L', '多久', '能', '拿到', '车']",A4,6,6,1
1312,540,1,【_店地址】,省内可以/外省不行。,不同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['你们', '家', '地址', '是', '在', '一汽', '东边', '吗']",空,8,12,0
1313,540,2,【_店地址】,【_店地址】,相同,non,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['你们', '地址', '是', '在', '一汽', '东边', '吗', '我', '看', '位置', '在', '保税区', '附近']",空,12,12,1
1314,540,3,【留资】,【留资】,相同,non,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Q5L10', '万公里', '以内', '有', '几辆', '啊']",Q5L,6,6,1
1315,541,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['高配', 'A4L', '为', '多少']",A4,0,0,1
1316,542,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,裸车价问题,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['问', '一下', '40', '豪华', '动感', '裸车', '多少', '钱', '异地', '可以', '买', '吗']",空,2,2,1
1317,542,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['微信', '：', '15007234912']",空,1,1,1
